ProductID,Category,Sub-Category,NumberOfCustomers,TotalSales,TotalQuantity,TotalProfit,TotalShippingCost,cluster
OFF-NOV-10003401,Office Supplies,Labels,3,48.96,4,16.08,9.58,1
OFF-NOV-10003499,Office Supplies,Labels,3,51.3,5,5.1,2.62,1
OFF-NOV-10003578,Office Supplies,Labels,3,49.68,4,11.88,7.0600000000000005,1
OFF-NOV-10003964,Office Supplies,Labels,3,13.824000000000002,3,-2.0160000000000005,0.84,1
OFF-NOV-10004048,Office Supplies,Labels,5,66.246,8,-9.354,8.34,1
OFF-NOV-10004223,Office Supplies,Labels,3,29.304,4,0.1440000000000001,4.91,1
OFF-NOV-10004585,Office Supplies,Labels,3,55.491,6,13.911,4.430000000000001,1
OFF-NOV-10004671,Office Supplies,Labels,4,69.08999999999999,7,28.139999999999997,3.45,1
OFF-NOV-10004680,Office Supplies,Labels,5,129.564,16,31.164,24.01,1
OFF-NOV-10004968,Office Supplies,Labels,3,38.849999999999994,5,0.0,6.28,1
OFF-OIC-10000121,Office Supplies,Fasteners,3,55.44,4,13.2,9.22,1
OFF-OIC-10000189,Office Supplies,Fasteners,2,99.45,5,44.7,8.57,1
OFF-OIC-10000492,Office Supplies,Fasteners,5,96.078,8,28.158,14.11,1
OFF-OIC-10000855,Office Supplies,Fasteners,4,85.14,6,16.919999999999998,6.07,1
OFF-OIC-10000988,Office Supplies,Fasteners,3,51.57000000000001,3,19.53,3.7,1
OFF-OIC-10001056,Office Supplies,Fasteners,5,234.24,16,80.64,22.89,1
OFF-OIC-10001155,Office Supplies,Fasteners,9,184.704,14,81.384,17.75,1
OFF-OIC-10001477,Office Supplies,Fasteners,3,68.586,6,-2.154,4.0,1
OFF-OIC-10001921,Office Supplies,Fasteners,3,61.992,7,-15.288,2.48,1
OFF-OIC-10002160,Office Supplies,Fasteners,3,54.45,4,20.13,4.08,1
OFF-OIC-10002161,Office Supplies,Fasteners,4,123.6,10,24.6,14.67,1
OFF-OIC-10002266,Office Supplies,Fasteners,3,28.002,4,-13.038,3.5999999999999996,1
OFF-OIC-10002625,Office Supplies,Fasteners,5,81.0,6,32.400000000000006,9.01,1
OFF-OIC-10003028,Office Supplies,Fasteners,2,34.019999999999996,3,16.29,5.880000000000001,1
OFF-OIC-10003366,Office Supplies,Fasteners,4,144.396,14,49.476,40.900000000000006,1
OFF-OIC-10003518,Office Supplies,Fasteners,5,110.352,9,21.252,7.95,1
OFF-OIC-10003879,Office Supplies,Fasteners,4,130.482,8,51.282,10.08,1
OFF-OIC-10003978,Office Supplies,Fasteners,4,24.612,4,2.772,2.61,1
OFF-OIC-10004253,Office Supplies,Fasteners,4,39.261,5,-11.139,4.3100000000000005,1
OFF-OIC-10004255,Office Supplies,Fasteners,2,23.76,2,5.94,3.0999999999999996,1
OFF-OIC-10004536,Office Supplies,Fasteners,4,177.40800000000002,16,66.52799999999999,11.71,1
OFF-OIC-10004622,Office Supplies,Fasteners,1,5.628,1,-3.252,0.72,1
OFF-OIC-10004810,Office Supplies,Fasteners,2,43.650000000000006,3,11.34,1.46,1
OFF-OIC-10004999,Office Supplies,Fasteners,2,36.072,3,8.982,1.5499999999999998,1
OFF-PA-10000007,Office Supplies,Paper,3,51.120000000000005,15,21.96,8.04,1
OFF-PA-10000019,Office Supplies,Paper,8,209.952,36,88.6464,18.97,1
OFF-PA-10000026,Office Supplies,Paper,4,512.928,12,27.287999999999993,74.62,1
OFF-PA-10000029,Office Supplies,Paper,6,95.904,17,38.6208,9.02,1
OFF-PA-10000030,Office Supplies,Paper,4,147.0462,13,47.5962,6.87,1
OFF-PA-10000032,Office Supplies,Paper,8,720.372,38,213.452,113.14,1
OFF-PA-10000034,Office Supplies,Paper,4,1066.74,23,106.26,121.02,1
OFF-PA-10000036,Office Supplies,Paper,1,95.004,7,-14.336,11.17,1
OFF-PA-10000048,Office Supplies,Paper,3,61.011,6,-15.708600000000002,7.64,1
OFF-PA-10000061,Office Supplies,Paper,4,150.336,24,69.4656,24.2,1
OFF-PA-10000062,Office Supplies,Paper,5,857.376,17,380.8728,147.42,1
OFF-PA-10000069,Office Supplies,Paper,3,102.492,13,37.1059,6.3,1
OFF-PA-10000070,Office Supplies,Paper,4,277.56539999999995,13,43.5654,35.66,1
OFF-PA-10000081,Office Supplies,Paper,3,218.46,11,34.760000000000005,38.95,1
OFF-PA-10000091,Office Supplies,Paper,3,135.8,10,51.6,10.89,1
OFF-PA-10000098,Office Supplies,Paper,2,156.6,9,20.25,11.5,1
OFF-PA-10000100,Office Supplies,Paper,8,1696.986,45,756.2655,170.58,1
OFF-PA-10000108,Office Supplies,Paper,4,169.336,13,79.11600000000001,17.990000000000002,1
OFF-PA-10000116,Office Supplies,Paper,5,158.0592,15,0.5592000000000006,22.04,1
OFF-PA-10000127,Office Supplies,Paper,11,766.2948,46,240.5148,70.62,1
OFF-PA-10000130,Office Supplies,Paper,4,57.352,16,19.688,7.56,1
OFF-PA-10000141,Office Supplies,Paper,4,27.468,14,11.2924,2.09,1
OFF-PA-10000143,Office Supplies,Paper,6,144.672,29,65.0496,18.79,1
OFF-PA-10000157,Office Supplies,Paper,10,767.232,39,354.2454,84.69,1
OFF-PA-10000167,Office Supplies,Paper,6,489.484,18,182.782,78.14,1
OFF-PA-10000174,Office Supplies,Paper,6,152.144,18,54.0728,8.76,1
OFF-PA-10000176,Office Supplies,Paper,8,512.1899999999999,30,216.258,73.85,1
OFF-PA-10000194,Office Supplies,Paper,3,161.184,7,-71.916,14.0,1
OFF-PA-10000206,Office Supplies,Paper,1,28.44,2,-8.1,1.18,1
OFF-PA-10000210,Office Supplies,Paper,1,99.9,5,46.953,4.9,1
OFF-PA-10000213,Office Supplies,Paper,3,75.696,16,33.4656,9.29,1
OFF-PA-10000215,Office Supplies,Paper,7,369.6168,29,5.956799999999999,31.99,1
OFF-PA-10000223,Office Supplies,Paper,5,84.24000000000001,14,37.0656,7.65,1
OFF-PA-10000232,Office Supplies,Paper,5,69.98400000000001,12,30.3264,6.48,1
OFF-PA-10000241,Office Supplies,Paper,6,458.504,16,185.88,53.38,1
OFF-PA-10000246,Office Supplies,Paper,5,136.816,15,55.33,6.3,1
OFF-PA-10000249,Office Supplies,Paper,6,196.48,17,85.83720000000001,32.41,1
OFF-PA-10000273,Office Supplies,Paper,6,742.44,24,355.08000000000004,67.44,1
OFF-PA-10000277,Office Supplies,Paper,2,89.37,4,-3.630000000000001,8.87,1
OFF-PA-10000289,Office Supplies,Paper,6,111.456,18,50.8032,7.07,1
OFF-PA-10000295,Office Supplies,Paper,3,85.536,15,34.992000000000004,8.620000000000001,1
OFF-PA-10000300,Office Supplies,Paper,4,301.014,12,105.5394,40.25,1
OFF-PA-10000301,Office Supplies,Paper,3,138.51,11,-30.78,13.52,1
OFF-PA-10000302,Office Supplies,Paper,9,508.872,21,138.43200000000002,51.42,1
OFF-PA-10000304,Office Supplies,Paper,6,121.824,22,47.6928,17.14,1
OFF-PA-10000308,Office Supplies,Paper,1,16.896,4,5.28,0.85,1
OFF-PA-10000312,Office Supplies,Paper,2,182.72,10,59.384,21.68,1
OFF-PA-10000317,Office Supplies,Paper,2,255.498,10,123.798,29.12,1
OFF-PA-10000318,Office Supplies,Paper,6,456.472,31,81.152,26.4,1
OFF-PA-10000320,Office Supplies,Paper,3,87.36,9,27.78,6.68,1
OFF-PA-10000327,Office Supplies,Paper,6,113.848,28,47.936,13.71,1
OFF-PA-10000344,Office Supplies,Paper,10,700.3392,40,277.9392,42.92,1
OFF-PA-10000349,Office Supplies,Paper,9,118.524,25,52.539,13.45,1
OFF-PA-10000350,Office Supplies,Paper,2,51.36,6,24.1392,4.3,1
OFF-PA-10000354,Office Supplies,Paper,1,14.8,2,-18.52,2.47,1
OFF-PA-10000357,Office Supplies,Paper,16,2269.2615,59,999.9135,278.45,1
OFF-PA-10000362,Office Supplies,Paper,8,210.392,25,33.392,27.87,1
OFF-PA-10000373,Office Supplies,Paper,1,294.66,6,102.96,86.12,1
OFF-PA-10000380,Office Supplies,Paper,8,281.892,37,127.602,21.71,1
OFF-PA-10000382,Office Supplies,Paper,4,468.624,16,173.904,55.99,1
OFF-PA-10000383,Office Supplies,Paper,6,459.888,20,-132.91199999999998,50.23,1
OFF-PA-10000393,Office Supplies,Paper,4,212.04,12,20.88,34.13,1
OFF-PA-10000418,Office Supplies,Paper,6,1782.4499999999998,19,746.532,206.74,1
OFF-PA-10000420,Office Supplies,Paper,1,42.024,3,-26.316,2.33,1
OFF-PA-10000423,Office Supplies,Paper,3,227.04,8,11.28,23.130000000000003,1
OFF-PA-10000450,Office Supplies,Paper,8,1028.079,32,386.799,99.4,1
OFF-PA-10000453,Office Supplies,Paper,9,1407.4926,30,448.9926,103.74,1
OFF-PA-10000466,Office Supplies,Paper,3,76.836,12,36.396,5.71,1
OFF-PA-10000474,Office Supplies,Paper,12,1105.728,34,467.0992,92.83,1
OFF-PA-10000476,Office Supplies,Paper,1,31.86,2,3.66,3.48,1
OFF-PA-10000477,Office Supplies,Paper,7,172.776,33,76.1832,14.74,1
OFF-PA-10000482,Office Supplies,Paper,6,1016.792,28,453.7624,99.56,1
OFF-PA-10000483,Office Supplies,Paper,4,415.132,15,159.547,58.099999999999994,1
OFF-PA-10000501,Office Supplies,Paper,3,231.856,10,94.36,9.6,1
OFF-PA-10000520,Office Supplies,Paper,5,110.16,19,46.1376,11.73,1
OFF-PA-10000522,Office Supplies,Paper,4,331.8,17,72.92999999999999,26.06,1
OFF-PA-10000527,Office Supplies,Paper,1,35.892,2,-0.048,4.55,1
OFF-PA-10000528,Office Supplies,Paper,4,70.752,14,30.096,8.35,1
OFF-PA-10000533,Office Supplies,Paper,5,83.712,15,30.738,7.84,1
OFF-PA-10000540,Office Supplies,Paper,6,478.72,24,81.75999999999999,40.72,1
OFF-PA-10000551,Office Supplies,Paper,3,54.908,11,25.8482,6.359999999999999,1
OFF-PA-10000552,Office Supplies,Paper,5,84.24000000000001,15,33.696,12.65,1
OFF-PA-10000556,Office Supplies,Paper,2,54.432,9,24.105600000000003,3.07,1
OFF-PA-10000562,Office Supplies,Paper,5,748.0740000000001,30,89.27399999999999,63.52,1
OFF-PA-10000565,Office Supplies,Paper,2,279.9,5,137.151,24.04,1
OFF-PA-10000575,Office Supplies,Paper,7,218.094,34,95.2656,21.38,1
OFF-PA-10000579,Office Supplies,Paper,7,1039.5,40,356.7,164.16,1
OFF-PA-10000587,Office Supplies,Paper,4,106.288,15,49.504000000000005,8.27,1
OFF-PA-10000588,Office Supplies,Paper,1,63.072,2,-36.828,12.8,1
OFF-PA-10000591,Office Supplies,Paper,11,1228.4,42,28.879999999999992,124.97,1
OFF-PA-10000595,Office Supplies,Paper,4,351.736,16,154.39839999999998,27.51,1
OFF-PA-10000601,Office Supplies,Paper,1,7.184,2,-5.056,0.41,1
OFF-PA-10000605,Office Supplies,Paper,3,49.708,9,23.1778,3.3600000000000003,1
OFF-PA-10000644,Office Supplies,Paper,1,38.64,3,-39.66,2.76,1
OFF-PA-10000655,Office Supplies,Paper,1,33.6,2,4.02,7.22,1
OFF-PA-10000659,Office Supplies,Paper,7,501.392,39,221.8404,59.73,1
OFF-PA-10000673,Office Supplies,Paper,2,62.608,9,28.5376,5.17,1
OFF-PA-10000675,Office Supplies,Paper,9,1565.818,40,729.622,134.47,1
OFF-PA-10000677,Office Supplies,Paper,7,235.04,22,88.08,22.66,1
OFF-PA-10000682,Office Supplies,Paper,4,60.112,12,24.7384,9.14,1
OFF-PA-10000694,Office Supplies,Paper,4,233.142,14,6.3420000000000005,21.09,1
OFF-PA-10000697,Office Supplies,Paper,3,49.504,12,20.3728,5.52,1
OFF-PA-10000705,Office Supplies,Paper,4,319.488,22,71.328,23.52,1
OFF-PA-10000721,Office Supplies,Paper,1,28.206,1,-6.594,2.81,1
OFF-PA-10000726,Office Supplies,Paper,4,160.336,19,65.1365,15.32,1
OFF-PA-10000731,Office Supplies,Paper,5,234.1647,15,19.9647,44.23,1
OFF-PA-10000740,Office Supplies,Paper,3,237.536,12,89.5328,22.42,1
OFF-PA-10000743,Office Supplies,Paper,6,130.928,20,61.456,16.43,1
OFF-PA-10000745,Office Supplies,Paper,6,182.088,20,22.088,16.51,1
OFF-PA-10000752,Office Supplies,Paper,4,334.02,19,136.8,53.41,1
OFF-PA-10000756,Office Supplies,Paper,3,256.23,9,122.85,24.15,1
OFF-PA-10000758,Office Supplies,Paper,1,67.86,2,0.0,3.83,1
OFF-PA-10000776,Office Supplies,Paper,5,503.664,13,193.614,55.53,1
OFF-PA-10000781,Office Supplies,Paper,5,260.384,18,82.184,24.86,1
OFF-PA-10000788,Office Supplies,Paper,6,95.904,18,35.2512,12.78,1
OFF-PA-10000791,Office Supplies,Paper,6,115.434,26,47.223,11.0,1
OFF-PA-10000806,Office Supplies,Paper,5,1097.208,20,526.212,112.85,1
OFF-PA-10000807,Office Supplies,Paper,3,70.19200000000001,17,31.629199999999997,4.12,1
OFF-PA-10000809,Office Supplies,Paper,4,60.912000000000006,11,23.846400000000003,5.32,1
OFF-PA-10000816,Office Supplies,Paper,4,132.345,10,6.044999999999999,19.43,1
OFF-PA-10000824,Office Supplies,Paper,1,35.856,2,-9.564,4.03,1
OFF-PA-10000827,Office Supplies,Paper,3,133.2,8,-30.96,7.99,1
OFF-PA-10000850,Office Supplies,Paper,6,389.58,28,-16.98,47.85,1
OFF-PA-10000859,Office Supplies,Paper,2,18.308,5,8.358,1.1,1
OFF-PA-10000863,Office Supplies,Paper,8,206.04,22,-18.36,25.08,1
OFF-PA-10000867,Office Supplies,Paper,6,299.396,19,59.616,43.03,1
OFF-PA-10000871,Office Supplies,Paper,1,235.05,5,7.05,36.16,1
OFF-PA-10000872,Office Supplies,Paper,7,217.116,26,-7.004,49.85,1
OFF-PA-10000876,Office Supplies,Paper,5,265.62,10,27.72,22.87,1
OFF-PA-10000878,Office Supplies,Paper,4,441.48,13,185.25,78.65,1
OFF-PA-10000908,Office Supplies,Paper,9,1173.465,45,223.065,132.49,1
OFF-PA-10000915,Office Supplies,Paper,3,173.06799999999998,12,-11.492,23.17,1
OFF-PA-10000919,Office Supplies,Paper,1,155.04,4,75.9696,3.7,1
OFF-PA-10000924,Office Supplies,Paper,4,322.812,14,-8.988,33.76,1
OFF-PA-10000935,Office Supplies,Paper,5,245.44,12,15.76,30.83,1
OFF-PA-10000944,Office Supplies,Paper,3,135.6576,5,10.1076,11.03,1
OFF-PA-10000947,Office Supplies,Paper,3,148.392,17,1.8519999999999992,19.15,1
OFF-PA-10000951,Office Supplies,Paper,7,588.8256,22,-86.3544,55.59,1
OFF-PA-10000955,Office Supplies,Paper,3,37.932,7,13.2108,2.77,1
OFF-PA-10000960,Office Supplies,Paper,4,125.28,14,16.36,13.51,1
OFF-PA-10000961,Office Supplies,Paper,5,250.2,15,7.199999999999999,47.35,1
OFF-PA-10000976,Office Supplies,Paper,1,102.5868,4,-89.0532,14.81,1
OFF-PA-10000994,Office Supplies,Paper,17,3289.842,59,1432.766,381.84,1
OFF-PA-10001001,Office Supplies,Paper,1,93.248,4,31.4712,3.28,1
OFF-PA-10001004,Office Supplies,Paper,6,427.336,42,111.496,44.85,1
OFF-PA-10001006,Office Supplies,Paper,8,700.3482,38,247.7682,47.29,1
OFF-PA-10001019,Office Supplies,Paper,8,543.456,32,204.5952,60.21,1
OFF-PA-10001033,Office Supplies,Paper,11,1434.65,39,619.3589,141.35,1
OFF-PA-10001085,Office Supplies,Paper,1,42.48,6,-47.88,8.43,1
OFF-PA-10001086,Office Supplies,Paper,5,870.7545,21,106.5645,63.12,1
OFF-PA-10001091,Office Supplies,Paper,8,550.368,32,177.248,58.12,1
OFF-PA-10001115,Office Supplies,Paper,1,43.488,9,-13.212,3.21,1
OFF-PA-10001125,Office Supplies,Paper,8,1102.888,41,404.289,103.63,1
OFF-PA-10001142,Office Supplies,Paper,1,203.58,6,46.8,16.94,1
OFF-PA-10001144,Office Supplies,Paper,5,865.4879999999999,17,375.0448,100.69,1
OFF-PA-10001164,Office Supplies,Paper,2,158.0,10,74.2,15.46,1
OFF-PA-10001166,Office Supplies,Paper,9,222.432,28,81.8424,19.34,1
OFF-PA-10001170,Office Supplies,Paper,7,525.64,17,68.0,85.35,1
OFF-PA-10001178,Office Supplies,Paper,6,662.9000000000001,35,284.9,46.54,1
OFF-PA-10001184,Office Supplies,Paper,6,138.736,24,65.54079999999999,14.65,1
OFF-PA-10001204,Office Supplies,Paper,5,46.464,10,17.424,4.42,1
OFF-PA-10001212,Office Supplies,Paper,6,425.88,21,131.67,35.27,1
OFF-PA-10001215,Office Supplies,Paper,3,77.088,17,27.72,8.99,1
OFF-PA-10001223,Office Supplies,Paper,3,881.244,19,310.674,75.71,1
OFF-PA-10001236,Office Supplies,Paper,4,270.2646,14,-24.9954,31.56,1
OFF-PA-10001243,Office Supplies,Paper,2,29.9,5,14.651,4.0,1
OFF-PA-10001246,Office Supplies,Paper,2,45.36,7,21.7728,5.140000000000001,1
OFF-PA-10001258,Office Supplies,Paper,6,1962.12,43,12.929999999999996,155.37,1
OFF-PA-10001259,Office Supplies,Paper,1,35.64,2,2.34,4.98,1
OFF-PA-10001260,Office Supplies,Paper,2,88.11,11,39.6495,4.3,1
OFF-PA-10001274,Office Supplies,Paper,2,18.25,5,8.5775,2.28,1
OFF-PA-10001275,Office Supplies,Paper,2,100.008,4,34.368,9.06,1
OFF-PA-10001281,Office Supplies,Paper,1,191.6,4,91.968,42.83,1
OFF-PA-10001283,Office Supplies,Paper,9,278.0,29,90.66,28.91,1
OFF-PA-10001289,Office Supplies,Paper,8,1279.08,37,547.6788,175.33,1
OFF-PA-10001293,Office Supplies,Paper,3,79.05600000000001,13,35.2512,5.27,1
OFF-PA-10001294,Office Supplies,Paper,2,242.55,5,33.9,35.81,1
OFF-PA-10001295,Office Supplies,Paper,7,405.958,24,169.2124,33.230000000000004,1
OFF-PA-10001301,Office Supplies,Paper,6,312.0,11,13.349999999999998,29.1,1
OFF-PA-10001302,Office Supplies,Paper,1,32.76,4,5.4,2.44,1
OFF-PA-10001307,Office Supplies,Paper,4,54.599999999999994,15,22.47,8.42,1
OFF-PA-10001323,Office Supplies,Paper,4,556.29,21,99.54,42.58,1
OFF-PA-10001327,Office Supplies,Paper,4,550.962,16,-153.19799999999998,52.79,1
OFF-PA-10001348,Office Supplies,Paper,1,61.44,2,24.54,19.4,1
OFF-PA-10001351,Office Supplies,Paper,1,28.692,2,4.272,5.18,1
OFF-PA-10001357,Office Supplies,Paper,5,651.4399999999999,14,302.728,55.8,1
OFF-PA-10001363,Office Supplies,Paper,5,294.71999999999997,24,138.5184,30.9,1
OFF-PA-10001370,Office Supplies,Paper,3,179.1015,10,-8.698500000000003,28.05,1
OFF-PA-10001371,Office Supplies,Paper,3,274.32,10,-3.18,47.25,1
OFF-PA-10001385,Office Supplies,Paper,9,353.4,32,74.36,48.2,1
OFF-PA-10001409,Office Supplies,Paper,1,14.688,3,-11.772,1.56,1
OFF-PA-10001421,Office Supplies,Paper,1,25.308,2,4.188,2.63,1
OFF-PA-10001445,Office Supplies,Paper,2,419.31,9,201.15,50.02,1
OFF-PA-10001448,Office Supplies,Paper,1,7.008,1,-6.312,0.36,1
OFF-PA-10001450,Office Supplies,Paper,1,19.92,4,9.7608,2.98,1
OFF-PA-10001456,Office Supplies,Paper,5,190.72,16,13.12,22.94,1
OFF-PA-10001457,Office Supplies,Paper,2,186.496,14,72.7936,11.18,1
OFF-PA-10001461,Office Supplies,Paper,2,86.84,14,38.2096,13.0,1
OFF-PA-10001466,Office Supplies,Paper,4,552.42,18,253.8,80.34,1
OFF-PA-10001470,Office Supplies,Paper,7,465.5,26,170.14,60.56,1
OFF-PA-10001471,Office Supplies,Paper,4,116.96,16,53.8016,12.11,1
OFF-PA-10001492,Office Supplies,Paper,5,403.785,17,1.904999999999994,46.94,1
OFF-PA-10001495,Office Supplies,Paper,3,96.58,11,5.720000000000001,9.49,1
OFF-PA-10001497,Office Supplies,Paper,9,1261.404,29,426.7416,205.54,1
OFF-PA-10001509,Office Supplies,Paper,5,268.5,30,123.51,34.16,1
OFF-PA-10001516,Office Supplies,Paper,8,322.368,25,-10.631999999999998,32.52,1
OFF-PA-10001523,Office Supplies,Paper,4,353.25,8,85.65,41.66,1
OFF-PA-10001526,Office Supplies,Paper,8,114.54,28,43.4256,13.95,1
OFF-PA-10001531,Office Supplies,Paper,1,26.415,3,-2.115,3.04,1
OFF-PA-10001534,Office Supplies,Paper,5,127.008,21,56.2464,9.55,1
OFF-PA-10001536,Office Supplies,Paper,10,866.76,32,409.8,132.99,1
OFF-PA-10001537,Office Supplies,Paper,2,118.8,6,15.3,8.24,1
OFF-PA-10001560,Office Supplies,Paper,5,80.936,15,32.918,6.51,1
OFF-PA-10001569,Office Supplies,Paper,4,120.528,19,56.505599999999994,18.89,1
OFF-PA-10001576,Office Supplies,Paper,5,177.76,26,-58.84,30.72,1
OFF-PA-10001578,Office Supplies,Paper,1,111.84,4,41.28,12.6,1
OFF-PA-10001583,Office Supplies,Paper,2,49.98,7,22.7115,4.25,1
OFF-PA-10001593,Office Supplies,Paper,5,136.344,25,54.119,11.0,1
OFF-PA-10001595,Office Supplies,Paper,1,59.4,3,0.0,4.07,1
OFF-PA-10001609,Office Supplies,Paper,6,73.696,25,29.281,7.24,1
OFF-PA-10001620,Office Supplies,Paper,3,152.01,9,62.1,18.7,1
OFF-PA-10001622,Office Supplies,Paper,4,38.136,9,15.663,3.3099999999999996,1
OFF-PA-10001639,Office Supplies,Paper,7,155.736,25,63.5556,16.94,1
OFF-PA-10001650,Office Supplies,Paper,4,360.549,18,162.369,38.46,1
OFF-PA-10001653,Office Supplies,Paper,4,172.0332,15,-65.1168,29.67,1
OFF-PA-10001656,Office Supplies,Paper,1,55.6,4,13.84,3.73,1
OFF-PA-10001661,Office Supplies,Paper,8,894.132,29,101.0526,122.58,1
OFF-PA-10001662,Office Supplies,Paper,6,697.086,24,239.166,43.94,1
OFF-PA-10001667,Office Supplies,Paper,8,169.832,32,64.584,16.55,1
OFF-PA-10001685,Office Supplies,Paper,11,476.988,56,177.4374,44.370000000000005,1
OFF-PA-10001686,Office Supplies,Paper,5,475.44,28,180.6,91.35,1
OFF-PA-10001691,Office Supplies,Paper,1,35.748,2,-17.292,1.29,1
OFF-PA-10001708,Office Supplies,Paper,7,432.64,24,38.08,39.32,1
OFF-PA-10001712,Office Supplies,Paper,3,149.85000000000002,15,67.4325,29.450000000000003,1
OFF-PA-10001720,Office Supplies,Paper,5,428.364,31,145.644,36.43,1
OFF-PA-10001722,Office Supplies,Paper,5,452.58,19,117.42,74.19,1
OFF-PA-10001725,Office Supplies,Paper,2,178.296,5,79.458,14.24,1
OFF-PA-10001733,Office Supplies,Paper,1,26.88,2,9.9,4.3,1
OFF-PA-10001735,Office Supplies,Paper,2,392.88,8,62.64,94.49,1
OFF-PA-10001736,Office Supplies,Paper,6,772.394,23,324.1964,57.65,1
OFF-PA-10001745,Office Supplies,Paper,3,108.416,17,44.985600000000005,11.89,1
OFF-PA-10001752,Office Supplies,Paper,3,32.868,7,15.0894,2.1,1
OFF-PA-10001758,Office Supplies,Paper,6,675.45,24,59.85,70.67,1
OFF-PA-10001761,Office Supplies,Paper,7,237.492,17,77.692,18.6,1
OFF-PA-10001763,Office Supplies,Paper,2,49.95,5,22.4775,7.65,1
OFF-PA-10001776,Office Supplies,Paper,9,246.582,28,109.0152,18.12,1
OFF-PA-10001790,Office Supplies,Paper,5,586.088,14,236.3568,77.35,1
OFF-PA-10001795,Office Supplies,Paper,3,252.174,13,-26.286,41.36,1
OFF-PA-10001800,Office Supplies,Paper,8,145.15200000000002,25,60.912,19.91,1
OFF-PA-10001801,Office Supplies,Paper,8,250.924,36,103.1766,22.86,1
OFF-PA-10001804,Office Supplies,Paper,8,164.328,27,70.54079999999999,13.86,1
OFF-PA-10001815,Office Supplies,Paper,5,960.8,20,461.184,97.75,1
OFF-PA-10001818,Office Supplies,Paper,6,800.748,26,121.368,57.41,1
OFF-PA-10001826,Office Supplies,Paper,2,40.176,7,16.5888,4.11,1
OFF-PA-10001835,Office Supplies,Paper,7,671.1354,24,-143.18460000000002,42.78,1
OFF-PA-10001837,Office Supplies,Paper,2,36.288,7,12.7008,1.98,1
OFF-PA-10001838,Office Supplies,Paper,10,132.888,24,60.9168,20.28,1
OFF-PA-10001844,Office Supplies,Paper,4,252.144,12,85.824,25.64,1
OFF-PA-10001846,Office Supplies,Paper,5,69.36,14,28.0908,8.12,1
OFF-PA-10001849,Office Supplies,Paper,1,57.996,2,-30.024,5.09,1
OFF-PA-10001850,Office Supplies,Paper,3,198.28679999999997,8,49.2468,31.18,1
OFF-PA-10001858,Office Supplies,Paper,2,252.3,10,40.2,10.09,1
OFF-PA-10001869,Office Supplies,Paper,3,474.6,14,70.98,59.239999999999995,1
OFF-PA-10001870,Office Supplies,Paper,8,171.072,28,76.7232,12.98,1
OFF-PA-10001878,Office Supplies,Paper,12,1791.57,45,599.301,148.1,1
OFF-PA-10001892,Office Supplies,Paper,5,110.016,17,43.7772,16.04,1
OFF-PA-10001905,Office Supplies,Paper,2,204.9,10,28.5,24.89,1
OFF-PA-10001934,Office Supplies,Paper,8,147.744,24,68.4288,20.79,1
OFF-PA-10001937,Office Supplies,Paper,7,124.416,24,43.5456,16.43,1
OFF-PA-10001944,Office Supplies,Paper,4,344.3724,13,-12.087599999999998,44.6,1
OFF-PA-10001947,Office Supplies,Paper,4,57.408,10,26.91,7.38,1
OFF-PA-10001950,Office Supplies,Paper,5,200.16,26,80.898,33.78,1
OFF-PA-10001952,Office Supplies,Paper,2,82.22399999999999,4,32.8896,10.42,1
OFF-PA-10001954,Office Supplies,Paper,4,721.744,33,314.73519999999996,78.27,1
OFF-PA-10001968,Office Supplies,Paper,8,618.4035,27,79.7535,88.05,1
OFF-PA-10001970,Office Supplies,Paper,18,2167.348,70,1006.4352,201.55,1
OFF-PA-10001971,Office Supplies,Paper,9,1004.67,36,135.99,99.14,1
OFF-PA-10001972,Office Supplies,Paper,15,434.656,57,112.3808,58.54,1
OFF-PA-10001977,Office Supplies,Paper,4,443.84,9,184.1936,50.68,1
OFF-PA-10001979,Office Supplies,Paper,2,338.85,16,83.01,26.83,1
OFF-PA-10001994,Office Supplies,Paper,3,121.392,6,48.5568,24.11,1
OFF-PA-10002001,Office Supplies,Paper,1,12.96,2,6.3504,1.07,1
OFF-PA-10002005,Office Supplies,Paper,9,196.992,33,85.7952,25.24,1
OFF-PA-10002011,Office Supplies,Paper,6,253.992,28,0.8719999999999999,26.2,1
OFF-PA-10002022,Office Supplies,Paper,7,336.52230000000003,19,-115.4877,46.24,1
OFF-PA-10002033,Office Supplies,Paper,6,819.468,25,249.968,107.93,1
OFF-PA-10002036,Office Supplies,Paper,5,138.672,24,59.3568,13.14,1
OFF-PA-10002040,Office Supplies,Paper,5,697.2,16,-4.079999999999998,64.88,1
OFF-PA-10002043,Office Supplies,Paper,4,551.88,12,91.44,52.64,1
OFF-PA-10002047,Office Supplies,Paper,7,1596.9119999999998,34,25.09199999999999,124.07,1
OFF-PA-10002073,Office Supplies,Paper,6,475.9452,24,170.6652,51.21,1
OFF-PA-10002101,Office Supplies,Paper,1,73.35,5,27.75,4.63,1
OFF-PA-10002105,Office Supplies,Paper,3,58.32,9,27.9936,5.09,1
OFF-PA-10002109,Office Supplies,Paper,8,510.688,30,-118.9136,43.97,1
OFF-PA-10002120,Office Supplies,Paper,3,516.624,10,236.32799999999995,68.68,1
OFF-PA-10002137,Office Supplies,Paper,7,262.964,35,113.199,23.54,1
OFF-PA-10002160,Office Supplies,Paper,8,174.556,34,74.33080000000001,20.27,1
